date,centre_id,crop_id,capacity,bookings,arrivals,quantity,no_show_rate
2024-04-29,4,2,55,46,43,483.707,0.0626
2024-04-30,4,2,55,46,42,595.523,0.0866
2024-05-01,4,2,55,32,29,378.184,0.101
2024-05-02,4,2,55,34,32,435.108,0.0672
2024-05-03,4,2,55,35,34,472.629,0.0418
2024-05-04,4,2,50,35,32,275.316,0.0943
2024-05-05,4,2,50,33,31,340.66,0.0721
2024-05-06,4,2,55,39,34,434.041,0.1168
2024-05-07,4,2,55,31,29,390.363,0.0711
2024-05-08,4,2,55,35,32,441.914,0.0866
2024-05-09,4,2,55,36,32,371.546,0.1054
2024-05-10,4,2,55,34,31,421.561,0.089
2024-05-11,4,2,50,35,32,332.115,0.0962
2024-05-12,4,2,50,33,31,429.188,0.0604
2024-05-13,4,2,55,40,36,444.179,0.0894
2024-05-14,4,2,55,48,44,499.666,0.0933
2024-05-15,4,2,55,43,38,416.77,0.1187
2024-05-16,4,2,55,35,32,211.132,0.0728
2024-05-17,4,2,55,38,33,382.146,0.1192
2024-05-18,4,2,50,35,33,397.38,0.0512
2024-05-19,4,2,50,34,31,250.12,0.0989
2024-05-20,4,2,55,31,29,416.577,0.0543
2024-05-21,4,2,55,29,26,293.982,0.1065
2024-05-22,4,2,55,37,34,353.054,0.0681
2024-05-23,4,2,55,33,31,407.883,0.0608
2024-05-24,4,2,55,23,21,283.521,0.0698
2024-05-25,4,2,50,33,31,356.831,0.0745
2024-05-26,4,2,50,25,23,283.56,0.0889
2024-05-27,4,2,55,34,31,346.685,0.0869
2024-05-28,4,2,55,30,28,300.97,0.0648
2024-05-29,4,2,55,35,32,357.853,0.0911
2024-05-30,4,2,55,29,25,325.126,0.1297
2024-05-31,4,2,55,33,30,324.11,0.0972
2024-06-01,4,2,50,24,22,213.377,0.0805
2024-06-02,4,2,50,27,24,288.087,0.0986
2024-06-03,4,2,55,47,43,556.513,0.0761
2024-06-04,4,2,55,36,31,396.327,0.133
2024-06-05,4,2,55,30,27,363.456,0.0935
2024-06-06,4,2,55,30,28,349.423,0.0568
2024-06-07,4,2,55,24,22,316.56,0.0913
2024-06-08,4,2,50,27,25,276.317,0.0789
2024-06-09,4,2,50,26,24,218.892,0.0932
2024-06-10,4,2,55,48,45,479.167,0.0602
2024-06-11,4,2,55,40,38,446.932,0.0576
2024-06-12,4,2,55,40,38,350.345,0.0564
2024-06-13,4,2,55,32,30,255.172,0.073
2024-06-14,4,2,55,39,37,461.244,0.0505
2024-06-15,4,2,50,24,21,246.25,0.1362
2024-06-16,4,2,50,26,23,285.811,0.1027
2024-06-17,4,2,55,30,26,339.007,0.1396
2024-06-18,4,2,55,39,37,555.155,0.0542
2024-06-19,4,2,55,22,20,229.351,0.0907
2024-06-20,4,2,55,25,23,270.79,0.089
2024-06-21,4,2,55,35,32,347.357,0.0859
2024-06-22,4,2,50,29,27,337.921,0.059
2024-06-23,4,2,50,25,23,350.157,0.0631
2024-06-24,4,2,55,31,28,367.037,0.0944
2024-06-25,4,2,55,23,21,244.642,0.0799
2024-06-26,4,2,55,29,27,270.716,0.0541
2024-06-27,4,2,55,22,21,257.434,0.0521
2024-06-28,4,2,55,34,31,394.535,0.0753
2024-06-29,4,2,50,35,33,324.936,0.0491
2024-06-30,4,2,50,31,28,397.791,0.0858
2024-07-01,4,2,55,36,32,404.098,0.113
2024-07-02,4,2,55,40,37,369.721,0.0679
2024-07-03,4,2,55,26,24,305.657,0.0815
2024-07-04,4,2,55,26,22,285.205,0.1425
2024-07-05,4,2,55,26,24,269.419,0.0886
2024-07-06,4,2,50,31,29,389.295,0.0732
2024-07-07,4,2,50,23,20,267.919,0.1157
2024-07-08,4,2,55,32,30,308.534,0.0639
2024-07-09,4,2,55,34,31,361.689,0.0986
2024-07-10,4,2,55,29,27,417.458,0.0696
2024-07-11,4,2,55,24,21,263.989,0.1063
2024-07-12,4,2,55,25,22,361.469,0.113
2024-07-13,4,2,50,32,29,381.1,0.0784
2024-07-14,4,2,50,27,25,293.86,0.0767
2024-07-15,4,2,55,36,31,412.524,0.1276
2024-07-16,4,2,55,31,30,419.038,0.0423
2024-07-17,4,2,55,33,30,385.327,0.0815
2024-07-18,4,2,55,38,33,376.794,0.1222
2024-07-19,4,2,55,25,22,366.488,0.1103
2024-07-20,4,2,50,27,24,333.62,0.1283
2024-07-21,4,2,50,22,20,279.733,0.0806
2024-07-22,4,2,55,37,34,332.049,0.0829
2024-07-23,4,2,55,25,23,267.254,0.0788
2024-07-24,4,2,55,27,24,369.838,0.1148
2024-07-25,4,2,55,24,21,258.873,0.1082
2024-07-26,4,2,55,26,23,276.05,0.1057
2024-07-27,4,2,50,23,20,240.933,0.1104
2024-07-28,4,2,50,26,24,289.049,0.0888
2024-07-29,4,2,55,31,29,371.929,0.0591
2024-07-30,4,2,55,18,16,168.792,0.086
2024-07-31,4,2,55,23,21,200.978,0.0869
2024-08-01,4,2,55,31,29,388.908,0.0735
2024-08-02,4,2,55,28,25,316.062,0.1063
2024-08-03,4,2,50,23,22,246.304,0.0506
2024-08-04,4,2,50,24,22,265.341,0.0999
2024-08-05,4,2,55,21,19,283.946,0.0972
2024-08-06,4,2,55,31,27,337.914,0.1152
2024-08-07,4,2,55,28,25,380.877,0.1133
2024-08-08,4,2,55,21,19,258.7,0.0737
2024-08-09,4,2,55,26,24,282.195,0.0856
2024-08-10,4,2,50,27,26,290.968,0.0429
2024-08-11,4,2,50,29,25,341.187,0.1375
2024-08-12,4,2,55,26,24,325.181,0.0676
2024-08-13,4,2,55,31,29,369.257,0.067
2024-08-14,4,2,55,28,25,224.193,0.1055
2024-08-15,4,2,55,28,27,308.923,0.0495
2024-08-16,4,2,55,21,19,272.072,0.0722
2024-08-17,4,2,50,28,25,322.59,0.1016
2024-08-18,4,2,50,28,26,325.84,0.0759
2024-08-19,4,2,55,26,24,397.046,0.088
2024-08-20,4,2,55,19,17,235.745,0.1214
2024-08-21,4,2,55,27,25,280.96,0.0853
2024-08-22,4,2,55,29,27,323.676,0.061
2024-08-23,4,2,55,29,27,397.361,0.0851
2024-08-24,4,2,50,15,14,116.611,0.0521
2024-08-25,4,2,50,24,22,223.252,0.0988
2024-08-26,4,2,55,30,27,317.669,0.1098
2024-08-27,4,2,55,29,26,455.038,0.1077
2024-08-28,4,2,55,24,21,253.667,0.1306
2024-08-29,4,2,55,19,18,124.521,0.0768
2024-08-30,4,2,55,24,22,290.789,0.0818
2024-08-31,4,2,50,23,20,261.999,0.1255
2024-09-01,4,2,50,21,19,192.452,0.0746
2024-09-02,4,2,55,22,21,271.023,0.0594
2024-09-03,4,2,55,30,27,369.08,0.0994
2024-09-04,4,2,55,24,21,259.0,0.1248
2024-09-05,4,2,55,20,19,219.546,0.0725
2024-09-06,4,2,55,25,22,268.811,0.1153
2024-09-07,4,2,50,19,17,259.697,0.1102
2024-09-08,4,2,50,19,17,232.988,0.0834
2024-09-09,4,2,55,20,18,218.467,0.1163
2024-09-10,4,2,55,23,21,274.337,0.0843
2024-09-11,4,2,55,22,21,217.505,0.0423
2024-09-12,4,2,55,23,21,236.706,0.0867
2024-09-13,4,2,55,20,19,227.847,0.0509
2024-09-14,4,2,50,23,22,267.328,0.0555
2024-09-15,4,2,50,27,25,343.763,0.0587
2024-09-16,4,2,55,33,28,330.381,0.1367
2024-09-17,4,2,55,32,30,430.733,0.0749
2024-09-18,4,2,55,18,16,180.402,0.116
2024-09-19,4,2,55,26,25,260.312,0.0449
2024-09-20,4,2,55,26,24,306.3,0.0763
2024-09-21,4,2,50,31,28,346.489,0.0957
2024-09-22,4,2,50,24,23,224.156,0.0597
2024-09-23,4,2,55,27,25,251.266,0.0917
2024-09-24,4,2,55,27,25,350.038,0.0685
2024-09-25,4,2,55,23,21,312.359,0.0852
2024-09-26,4,2,55,22,21,261.721,0.0669
2024-09-27,4,2,55,15,14,186.184,0.0808
2024-09-28,4,2,50,25,23,272.825,0.0835
2024-09-29,4,2,50,19,17,172.948,0.0985
2024-09-30,4,2,55,19,18,227.292,0.0764
2024-10-01,4,2,55,25,23,271.937,0.0956
2024-10-02,4,2,55,28,25,343.484,0.1135
2024-10-03,4,2,55,27,25,327.205,0.0666
2024-10-04,4,2,55,20,18,199.033,0.1038
2024-10-05,4,2,50,21,19,272.442,0.096
2024-10-06,4,2,50,23,21,211.287,0.1004
2024-10-07,4,2,55,23,20,271.768,0.1107
2024-10-08,4,2,55,26,24,308.37,0.0779
2024-10-09,4,2,55,23,22,287.536,0.0483
2024-10-10,4,2,55,26,23,320.287,0.1224
2024-10-11,4,2,55,22,21,238.873,0.0597
2024-10-12,4,2,50,24,21,302.152,0.1294
2024-10-13,4,2,50,22,20,261.784,0.1101
2024-10-14,4,2,55,29,27,408.762,0.0692
2024-10-15,4,2,55,25,23,325.149,0.0819
2024-10-16,4,2,55,18,16,208.111,0.0909
2024-10-17,4,2,55,26,23,352.867,0.1305
2024-10-18,4,2,55,30,27,299.978,0.0861
2024-10-19,4,2,50,23,21,248.865,0.0887
2024-10-20,4,2,50,19,18,202.988,0.0396
2024-10-21,4,2,55,29,26,291.279,0.1062
2024-10-22,4,2,55,24,22,359.489,0.0952
2024-10-23,4,2,55,19,19,214.229,0.0239
2024-10-24,4,2,55,23,21,308.729,0.0893
2024-10-25,4,2,55,27,24,286.661,0.0965
2024-10-26,4,2,50,17,15,224.603,0.111
2024-10-27,4,2,50,37,32,439.094,0.1385
2024-10-28,4,2,55,25,23,271.366,0.0684
2024-10-29,4,2,55,28,26,333.1,0.0883
2024-10-30,4,2,55,24,23,296.117,0.0453
2024-10-31,4,2,55,29,27,307.108,0.0646
2024-11-01,4,2,55,23,22,256.785,0.0506
2024-11-02,4,2,50,16,14,159.915,0.1227
2024-11-03,4,2,50,29,27,264.667,0.0653
2024-11-04,4,2,55,29,26,303.873,0.1159
2024-11-05,4,2,55,38,34,507.45,0.1015
2024-11-06,4,2,55,19,18,197.618,0.0766
2024-11-07,4,2,55,20,19,251.399,0.0649
2024-11-08,4,2,55,32,31,382.22,0.0414
2024-11-09,4,2,50,21,19,233.887,0.0976
2024-11-10,4,2,50,24,22,250.231,0.069
2024-11-11,4,2,55,25,22,301.591,0.1241
2024-11-12,4,2,55,29,26,332.804,0.1036
2024-11-13,4,2,55,27,24,250.33,0.107
2024-11-14,4,2,55,42,38,404.204,0.0906
2024-11-15,4,2,55,23,21,212.048,0.0785
2024-11-16,4,2,50,21,19,269.055,0.0917
2024-11-17,4,2,50,29,27,317.614,0.0688
2024-11-18,4,2,55,25,23,296.486,0.0881
2024-11-19,4,2,55,29,26,304.057,0.0978
2024-11-20,4,2,55,18,17,208.687,0.0592
2024-11-21,4,2,55,27,24,192.299,0.1003
2024-11-22,4,2,55,20,19,190.041,0.0686
2024-11-23,4,2,50,23,22,285.579,0.047
2024-11-24,4,2,50,26,24,337.769,0.063
2024-11-25,4,2,55,27,24,421.848,0.0958
2024-11-26,4,2,55,27,25,322.12,0.0667
2024-11-27,4,2,55,22,20,284.866,0.0823
2024-11-28,4,2,55,29,27,308.115,0.0676
2024-11-29,4,2,55,27,25,275.043,0.0769
2024-11-30,4,2,50,20,17,207.796,0.1426
2024-12-01,4,2,50,25,23,259.12,0.0867
2024-12-02,4,2,55,34,30,288.517,0.1204
2024-12-03,4,2,55,32,29,317.617,0.1059
2024-12-04,4,2,55,25,22,328.788,0.1084
2024-12-05,4,2,55,14,13,161.976,0.0959
2024-12-06,4,2,55,29,26,291.613,0.1034
2024-12-07,4,2,50,27,25,347.108,0.0882
2024-12-08,4,2,50,25,22,287.309,0.1186
2024-12-09,4,2,55,21,20,249.379,0.0671
2024-12-10,4,2,55,26,23,239.06,0.1079
2024-12-11,4,2,55,27,23,276.078,0.133
2024-12-12,4,2,55,17,15,180.35,0.1093
2024-12-13,4,2,55,30,27,406.828,0.0943
2024-12-14,4,2,50,33,31,444.291,0.0601
2024-12-15,4,2,50,23,20,304.433,0.1239
2024-12-16,4,2,55,23,20,202.417,0.116
2024-12-17,4,2,55,23,21,263.061,0.091
2024-12-18,4,2,55,27,24,347.329,0.1195
2024-12-19,4,2,55,24,23,269.275,0.0537
2024-12-20,4,2,55,34,30,358.664,0.1135
2024-12-21,4,2,50,30,26,412.454,0.123
2024-12-22,4,2,50,19,16,230.319,0.1323
2024-12-23,4,2,55,23,20,252.965,0.1378
2024-12-24,4,2,55,27,24,436.921,0.1044
2024-12-25,4,2,55,29,27,340.821,0.075
2024-12-26,4,2,55,26,24,335.681,0.092
2024-12-27,4,2,55,25,23,249.631,0.0858
2024-12-28,4,2,50,24,22,229.538,0.0986
2024-12-29,4,2,50,19,18,243.568,0.0591
2024-12-30,4,2,55,41,36,463.913,0.126
2024-12-31,4,2,55,39,36,463.573,0.0804
2025-01-01,4,2,55,25,23,264.74,0.0926
2025-01-02,4,2,55,35,31,408.23,0.1191
2025-01-03,4,2,55,30,29,419.526,0.0343
2025-01-04,4,2,50,26,23,389.754,0.1148
2025-01-05,4,2,50,25,23,323.279,0.0802
2025-01-06,4,2,55,35,31,461.6,0.1074
2025-01-07,4,2,55,27,24,283.477,0.1219
2025-01-08,4,2,55,34,31,325.82,0.0778
2025-01-09,4,2,55,30,27,379.262,0.0842
2025-01-10,4,2,55,28,25,318.925,0.1192
2025-01-11,4,2,50,21,19,249.076,0.0825
2025-01-12,4,2,50,30,27,354.309,0.1035
2025-01-13,4,2,55,29,27,380.127,0.0633
2025-01-14,4,2,55,37,35,378.674,0.0585
2025-01-15,4,2,55,23,21,268.398,0.0955
2025-01-16,4,2,55,41,37,460.875,0.1009
2025-01-17,4,2,55,33,31,474.92,0.0544
2025-01-18,4,2,50,24,22,231.829,0.0876
2025-01-19,4,2,50,23,22,264.629,0.0515
2025-01-20,4,2,55,36,32,473.089,0.1066
2025-01-21,4,2,55,30,28,344.8,0.0745
2025-01-22,4,2,55,28,25,314.005,0.0969
2025-01-23,4,2,55,33,30,339.378,0.09
2025-01-24,4,2,55,40,37,431.019,0.0693
2025-01-25,4,2,50,27,24,259.353,0.1021
2025-01-26,4,2,50,28,25,331.941,0.0917
2025-01-27,4,2,55,44,39,400.612,0.1111
2025-01-28,4,2,55,35,32,464.534,0.0915
2025-01-29,4,2,55,30,26,360.284,0.1306
2025-01-30,4,2,55,34,31,313.003,0.1006
2025-01-31,4,2,55,28,25,338.514,0.113
2025-02-01,4,2,50,44,39,560.703,0.1137
2025-02-02,4,2,50,28,26,352.108,0.0635
2025-02-03,4,2,55,42,38,589.036,0.1028
2025-02-04,4,2,55,35,32,256.981,0.0829
2025-02-05,4,2,55,39,36,373.848,0.0786
2025-02-06,4,2,55,20,18,204.172,0.0975
2025-02-07,4,2,55,36,31,377.174,0.1261
2025-02-08,4,2,50,34,31,326.339,0.0947
2025-02-09,4,2,50,27,25,352.216,0.0711
2025-02-10,4,2,55,36,32,398.875,0.1159
2025-02-11,4,2,55,42,38,514.274,0.0844
2025-02-12,4,2,55,33,31,388.037,0.0748
2025-02-13,4,2,55,35,32,333.4,0.0948
2025-02-14,4,2,55,40,37,403.2,0.0851
2025-02-15,4,2,50,35,32,353.389,0.0809
2025-02-16,4,2,50,30,27,430.408,0.1034
2025-02-17,4,2,55,29,28,349.604,0.0492
2025-02-18,4,2,55,33,29,459.276,0.1093
2025-02-19,4,2,55,30,28,315.298,0.0742
2025-02-20,4,2,55,29,25,363.389,0.1381
2025-02-21,4,2,55,38,33,432.036,0.1232
2025-02-22,4,2,50,33,30,282.501,0.0779
2025-02-23,4,2,50,31,29,360.015,0.0673
2025-02-24,4,2,55,32,30,394.117,0.0679
2025-02-25,4,2,55,31,27,309.077,0.1187
2025-02-26,4,2,55,47,44,544.455,0.0651
2025-02-27,4,2,55,35,31,371.926,0.1117
2025-02-28,4,2,55,30,27,380.628,0.1106
2025-03-01,4,2,50,29,26,305.582,0.0978
2025-03-02,4,2,50,39,37,431.058,0.058
2025-03-03,4,2,55,33,30,466.42,0.103
2025-03-04,4,2,55,30,28,340.13,0.0807
2025-03-05,4,2,55,33,31,406.079,0.0743
2025-03-06,4,2,55,32,28,449.233,0.1181
2025-03-07,4,2,55,36,31,494.798,0.1483
2025-03-08,4,2,50,37,32,484.682,0.1274
2025-03-09,4,2,50,30,27,332.628,0.1131
2025-03-10,4,2,55,36,32,368.237,0.1229
2025-03-11,4,2,55,41,38,459.538,0.064
2025-03-12,4,2,55,34,30,398.211,0.1149
2025-03-13,4,2,55,32,30,348.893,0.0477
2025-03-14,4,2,55,45,40,537.937,0.1049
2025-03-15,4,2,50,37,34,468.374,0.088
2025-03-16,4,2,50,24,21,308.007,0.1107
2025-03-17,4,2,55,41,37,464.122,0.0881
2025-03-18,4,2,55,45,39,408.459,0.1398
2025-03-19,4,2,55,37,34,413.511,0.0886
2025-03-20,4,2,55,38,34,403.64,0.1069
2025-03-21,4,2,55,43,37,546.86,0.1503
2025-03-22,4,2,50,41,36,506.118,0.12
2025-03-23,4,2,50,30,29,332.742,0.0267
2025-03-24,4,2,55,43,38,376.442,0.1274
2025-03-25,4,2,55,39,36,338.581,0.0869
2025-03-26,4,2,55,39,35,459.492,0.1033
2025-03-27,4,2,55,28,26,366.116,0.086
2025-03-28,4,2,55,30,26,328.074,0.1224
2025-03-29,4,2,50,32,30,321.266,0.0615
2025-03-30,4,2,50,20,18,238.385,0.1067
2025-03-31,4,2,55,37,34,480.356,0.0761
2025-04-01,4,2,55,44,41,492.661,0.0658
2025-04-02,4,2,55,31,29,323.651,0.0742
2025-04-03,4,2,55,32,29,402.922,0.081
2025-04-04,4,2,55,45,42,421.0,0.0684
2025-04-05,4,2,50,36,34,456.709,0.0619
2025-04-06,4,2,50,25,23,277.997,0.0812
2025-04-07,4,2,55,31,28,423.5,0.1046
2025-04-08,4,2,55,50,46,577.009,0.0714
2025-04-09,4,2,55,31,29,272.368,0.0679
2025-04-10,4,2,55,38,35,514.578,0.0762
2025-04-11,4,2,55,33,31,456.29,0.0662
2025-04-12,4,2,50,33,31,371.99,0.0506
2025-04-13,4,2,50,33,30,388.097,0.1026
2025-04-14,4,2,55,35,32,439.152,0.0715
2025-04-15,4,2,55,37,34,434.522,0.0711
2025-04-16,4,2,55,38,37,443.858,0.0307
2025-04-17,4,2,55,45,44,432.078,0.0323
2025-04-18,4,2,55,43,39,443.287,0.0903
2025-04-19,4,2,50,38,36,421.51,0.0585
2025-04-20,4,2,50,30,26,344.974,0.1302
2025-04-21,4,2,55,46,41,526.755,0.1111
2025-04-22,4,2,55,31,29,354.977,0.0647
2025-04-23,4,2,55,32,29,369.215,0.084
2025-04-24,4,2,55,35,32,391.065,0.072
2025-04-25,4,2,55,36,33,309.427,0.0768
2025-04-26,4,2,50,41,36,437.53,0.1149
2025-04-27,4,2,50,38,36,399.541,0.0431
2025-04-28,4,2,55,33,30,365.831,0.0823
2025-04-29,4,2,55,39,36,410.277,0.0767
2025-04-30,4,2,55,38,34,395.253,0.1045
2025-05-01,4,2,55,32,29,372.173,0.0972
2025-05-02,4,2,55,33,29,373.986,0.1095
2025-05-03,4,2,50,30,29,367.653,0.0397
2025-05-04,4,2,50,31,28,363.928,0.0984
2025-05-05,4,2,55,29,26,435.173,0.0904
2025-05-06,4,2,55,39,35,452.077,0.0982
2025-05-07,4,2,55,33,30,306.33,0.0976
2025-05-08,4,2,55,33,31,416.678,0.0551
2025-05-09,4,2,55,32,28,376.949,0.1145
2025-05-10,4,2,50,31,28,328.562,0.0951
2025-05-11,4,2,50,28,26,330.176,0.0707
2025-05-12,4,2,55,40,35,358.374,0.1316
2025-05-13,4,2,55,38,34,399.154,0.0995
2025-05-14,4,2,55,32,29,383.826,0.0947
2025-05-15,4,2,55,35,33,419.93,0.0658
2025-05-16,4,2,55,32,29,380.056,0.0951
2025-05-17,4,2,50,28,25,309.407,0.1003
2025-05-18,4,2,50,40,38,434.792,0.0448
2025-05-19,4,2,55,35,31,468.239,0.1195
2025-05-20,4,2,55,41,37,374.174,0.0972
2025-05-21,4,2,55,29,26,274.12,0.1005
2025-05-22,4,2,55,31,28,330.226,0.089
2025-05-23,4,2,55,24,22,203.156,0.0828
2025-05-24,4,2,50,29,27,295.67,0.0787
2025-05-25,4,2,50,41,38,556.515,0.074
2025-05-26,4,2,55,37,35,467.973,0.0618
2025-05-27,4,2,55,27,26,291.679,0.033
2025-05-28,4,2,55,38,35,403.033,0.09
2025-05-29,4,2,55,37,33,425.54,0.1089
2025-05-30,4,2,55,33,31,323.766,0.0584
2025-05-31,4,2,50,42,38,500.264,0.1049
2025-06-01,4,2,50,27,25,298.799,0.0739
2025-06-02,4,2,55,30,28,297.393,0.0794
2025-06-03,4,2,55,32,29,436.796,0.0943
2025-06-04,4,2,55,31,28,333.568,0.0929
2025-06-05,4,2,55,36,33,364.67,0.0944
2025-06-06,4,2,55,32,30,335.394,0.0598
2025-06-07,4,2,50,37,35,388.98,0.054
2025-06-08,4,2,50,27,25,286.481,0.0635
2025-06-09,4,2,55,45,41,509.853,0.0973
2025-06-10,4,2,55,32,28,382.259,0.1099
2025-06-11,4,2,55,41,36,460.192,0.1129
2025-06-12,4,2,55,41,38,509.651,0.0773
2025-06-13,4,2,55,28,24,244.475,0.1395
2025-06-14,4,2,50,27,25,405.421,0.0899
2025-06-15,4,2,50,26,24,288.514,0.0909
2025-06-16,4,2,55,36,33,369.398,0.0911
2025-06-17,4,2,55,27,24,302.714,0.1059
2025-06-18,4,2,55,24,21,287.534,0.1314
2025-06-19,4,2,55,34,30,414.412,0.1166
2025-06-20,4,2,55,30,28,315.308,0.0725
2025-06-21,4,2,50,33,29,437.675,0.121
2025-06-22,4,2,50,30,27,287.189,0.103
2025-06-23,4,2,55,40,37,380.119,0.0829
2024-01-01,4,3,55,40,37,465.701,0.0711
2024-01-02,4,3,55,42,37,483.794,0.1199
2024-01-03,4,3,55,19,17,215.923,0.1114
2024-01-04,4,3,55,31,29,403.881,0.076
2024-01-05,4,3,55,32,29,234.589,0.1001
2024-01-06,4,3,50,35,32,448.996,0.0936
2024-01-07,4,3,50,25,22,280.063,0.1027
2024-01-08,4,3,55,34,31,470.84,0.0807
2024-01-09,4,3,55,28,26,424.779,0.0749
2024-01-10,4,3,55,32,30,479.232,0.0624
2024-01-11,4,3,55,35,32,428.929,0.0976
2024-01-12,4,3,55,37,34,395.944,0.0871
2024-01-13,4,3,50,40,36,451.373,0.0932
2024-01-14,4,3,50,30,27,402.874,0.1095
2024-01-15,4,3,55,36,35,449.894,0.0411
2024-01-16,4,3,55,40,37,541.7,0.0664
2024-01-17,4,3,55,32,31,430.677,0.0448
2024-01-18,4,3,55,32,29,374.913,0.0808
2024-01-19,4,3,55,30,28,521.073,0.0692
2024-01-20,4,3,50,27,25,326.04,0.0876
2024-01-21,4,3,50,34,30,387.045,0.1068
2024-01-22,4,3,55,43,37,504.617,0.1285
2024-01-23,4,3,55,52,49,720.886,0.0485
2024-01-24,4,3,55,33,29,408.706,0.1288
2024-01-25,4,3,55,33,30,464.07,0.0884
2024-01-26,4,3,55,33,31,443.623,0.0755
2024-01-27,4,3,50,31,30,419.519,0.0248
2024-01-28,4,3,50,23,21,310.397,0.0948
2024-01-29,4,3,55,37,33,497.759,0.095
2024-01-30,4,3,55,39,35,509.509,0.0949
2024-01-31,4,3,55,32,29,379.997,0.0969
2024-02-01,4,3,55,30,26,437.792,0.134
2024-02-02,4,3,55,33,31,420.261,0.0541
2024-02-03,4,3,50,35,32,546.975,0.0866
2024-02-04,4,3,50,28,26,376.576,0.0537
2024-02-05,4,3,55,33,30,403.882,0.0885
2024-02-06,4,3,55,34,28,479.839,0.1622
2024-02-07,4,3,55,30,28,540.511,0.0774
2024-02-08,4,3,55,27,24,357.622,0.0946
2024-02-09,4,3,55,44,39,562.509,0.1209
2024-02-10,4,3,50,27,25,320.165,0.0803
2024-02-11,4,3,50,44,43,574.185,0.0159
2024-02-12,4,3,55,38,37,484.889,0.0282
2024-02-13,4,3,55,43,39,555.329,0.0868
2024-02-14,4,3,55,21,18,248.813,0.1325
2024-02-15,4,3,55,38,36,388.092,0.0652
2024-02-16,4,3,55,32,30,458.576,0.0612
2024-02-17,4,3,50,26,25,341.295,0.0552
2024-02-18,4,3,50,27,25,366.368,0.0724
2024-02-19,4,3,55,45,40,522.094,0.1163
2024-02-20,4,3,55,38,34,567.328,0.0969
2024-02-21,4,3,55,44,40,543.716,0.0922
2024-02-22,4,3,55,41,36,573.288,0.1132
2024-02-23,4,3,55,33,31,379.937,0.0714
2024-02-24,4,3,50,32,29,516.648,0.0855
2024-02-25,4,3,50,31,27,425.95,0.1177
2024-02-26,4,3,55,39,36,629.473,0.0654
2024-02-27,4,3,55,47,44,629.085,0.064
2024-02-28,4,3,55,39,36,491.126,0.0703
2024-02-29,4,3,55,31,27,414.052,0.1388
2024-03-01,4,3,55,31,28,462.14,0.0958
2024-03-02,4,3,50,38,36,482.818,0.0569
2024-03-03,4,3,50,32,31,368.538,0.0233
2024-03-04,4,3,55,47,43,639.114,0.0772
2024-03-05,4,3,55,49,44,705.36,0.1113
2024-03-06,4,3,55,35,32,466.621,0.0915
2024-03-07,4,3,55,33,30,513.138,0.0832
2024-03-08,4,3,55,35,33,532.961,0.0561
2024-03-09,4,3,50,34,30,381.177,0.1089
2024-03-10,4,3,50,41,37,520.042,0.1035
2024-03-11,4,3,55,40,37,498.706,0.0716
2024-03-12,4,3,55,39,34,544.031,0.1261
2024-03-13,4,3,55,47,43,508.322,0.0846
2024-03-14,4,3,55,46,42,596.787,0.0801
2024-03-15,4,3,55,34,30,405.213,0.1058
2024-03-16,4,3,50,29,27,436.157,0.0834
2024-03-17,4,3,50,29,27,372.214,0.072
2024-03-18,4,3,55,34,30,452.739,0.117
2024-03-19,4,3,55,35,33,439.337,0.0641
2024-03-20,4,3,55,27,23,298.177,0.1356
2024-03-21,4,3,55,43,40,547.115,0.0715
2024-03-22,4,3,55,32,30,395.281,0.0577
2024-03-23,4,3,50,37,32,647.013,0.128
2024-03-24,4,3,50,43,38,719.052,0.112
2024-03-25,4,3,55,44,38,665.488,0.1279
2024-03-26,4,3,55,41,37,529.139,0.1
2024-03-27,4,3,55,34,31,414.876,0.0782
2024-03-28,4,3,55,28,27,344.524,0.0533
2024-03-29,4,3,55,45,42,653.798,0.0617
2024-03-30,4,3,50,37,34,537.848,0.0744
2024-03-31,4,3,50,36,33,489.073,0.0956
2024-04-01,4,3,55,56,51,685.092,0.0849
2024-04-02,4,3,55,46,43,617.843,0.0596
2024-04-03,4,3,55,34,31,508.764,0.0942
2024-04-04,4,3,55,41,37,673.524,0.0908
2024-04-05,4,3,55,44,39,586.302,0.1102
2024-04-06,4,3,50,46,42,663.377,0.0901
2024-04-07,4,3,50,24,22,277.068,0.0935
2024-04-08,4,3,55,51,47,647.522,0.0725
2024-04-09,4,3,55,43,38,614.914,0.1064
2024-04-10,4,3,55,37,33,554.685,0.1168
2024-04-11,4,3,55,31,28,469.97,0.1079
2024-04-12,4,3,55,40,35,595.705,0.1307
2024-04-13,4,3,50,31,28,349.943,0.0957
2024-04-14,4,3,50,34,32,479.423,0.0714
2024-04-15,4,3,55,48,44,524.104,0.0857
2024-04-16,4,3,55,40,37,450.864,0.0697
2024-04-17,4,3,55,44,40,592.352,0.1002
2024-04-18,4,3,55,33,31,470.218,0.0665
2024-04-19,4,3,55,41,38,492.982,0.0746
2024-04-20,4,3,50,34,31,401.652,0.0736
2024-04-21,4,3,50,40,38,588.985,0.0436
2024-04-22,4,3,55,32,29,434.644,0.0881
2024-04-23,4,3,55,47,43,545.023,0.0952
2024-04-24,4,3,55,43,40,581.101,0.0766
2024-04-25,4,3,55,38,34,576.47,0.095
2024-04-26,4,3,55,46,42,613.332,0.0828
2024-04-27,4,3,50,29,27,342.078,0.0674
